S.No,OHU,Gender,Age,Religion,Caste,Scholarship,Time_to_reach_college(HRS),X_pct,X_Board,XII_pct,XII_Board,Diploma_pct,University,Private_Class,Number_of_Subjects,Overall_Attendance,Major_Illness,Score_of_Exam_CET,Score_of_Exam_AIEEE,Fathers_Ocuupation,Fathers_Education,F_Stream,F_Health_Issue,Mothers_Ocuupation,Mothers_Education,M_Stream,M_Health_Issue,Family_Income,No_of_Siblings,Extra_Curricular_Activity,Active_in_Sports,Drop,SEM1_CGPA,SEM1_KT,SEM2_CGPA,SEM2_KT,SEM3_CGPA,SEM3_KT,SEM4_CGPA,SEM4_KT,SEM5_CGPA,SEM5_KT,SEM6_CGPA,SEM6_KT
553,0,2,23,4,2,1,61,76,3,NA,NA,85,2,1,3,3,1,NA,NA,3,3,3,1,2,3,1,1,1,3,3,2,2,7.65,No_KT,7.48,No_KT,8.52,No_KT,8.54,No_KT,6.75,No_KT,9.53,No_KT
554,0,1,22,1,3,1,93,87,1,77,2,NA,NA,2,0,3,2,153,261,2,3,3,2,2,2,3,1,1,1,2,2,2,7.5,No_KT,7.50,No_KT,5.63,No_KT,5.98,No_KT,7.16,No_KT,5.66,No_KT
555,0,1,23,1,3,1,82,84,1,94,3,NA,NA,2,0,2,2,89,123,4,2,2,1,2,2,2,3,1,2,3,1,2,8.20,No_KT,7.90,No_KT,5.7,No_KT,7.0,No_KT,5.7,No_KT,8.18,No_KT
556,0,2,24,3,2,1,26,76,3,91,3,NA,NA,1,5,2,1,111,252,3,2,3,2,1,1,3,1,2,2,2,1,1,8.22,No_KT,No_CGPA,5,No_CGPA,4,No_CGPA,6,7.14,No_KT,6.57,No_KT
557,0,1,21,1,3,1,83,70,1,83,3,NA,NA,1,4,3,2,103,267,3,2,2,1,3,2,3,2,3,2,3,2,2,9.34,No_KT,8.46,No_KT,8.10,No_KT,9.83,No_KT,8.20,No_KT,7.16,No_KT
558,1,2,21,1,3,2,32,63,1,74,2,NA,NA,2,0,1,2,172,124,4,3,1,2,2,2,2,2,3,1,1,1,1,No_CGPA,5,No_CGPA,1,No_CGPA,3,No_CGPA,2,No_CGPA,3,8.3,No_KT
559,0,1,23,1,1,1,97,92,1,91,3,NA,NA,2,0,3,2,178,256,1,3,1,2,1,3,2,1,1,2,2,2,2,9.40,No_KT,5.62,No_KT,7.18,No_KT,9.63,No_KT,7.27,No_KT,6.54,No_KT
560,0,1,23,1,3,1,57,79,1,71,3,NA,NA,2,0,2,2,144,232,3,3,3,2,3,2,3,3,3,1,3,1,1,6.39,No_KT,No_CGPA,4,5.82,No_KT,8.44,No_KT,9.75,No_KT,No_CGPA,4
561,0,2,24,2,2,1,23,52,3,66,1,NA,NA,2,0,3,2,177,160,1,2,1,1,2,3,3,1,1,1,1,1,2,9.72,No_KT,9.31,No_KT,5.76,No_KT,5.84,No_KT,5.28,No_KT,9.72,No_KT
562,0,1,24,1,3,1,103,82,1,63,2,NA,NA,2,0,1,2,123,160,2,2,1,1,3,3,3,3,1,1,2,1,2,5.7,No_KT,5.83,No_KT,8.51,No_KT,8.99,No_KT,7.28,No_KT,9.41,No_KT
563,1,2,22,1,3,2,99,64,2,62,2,NA,NA,1,4,2,1,111,133,2,2,1,1,3,3,1,2,1,1,3,1,2,No_CGPA,4,7.53,No_KT,7.80,No_KT,No_CGPA,2,No_CGPA,4,8.77,No_KT
564,0,1,23,1,3,1,30,89,1,59,1,NA,NA,1,4,1,2,82,274,3,1,2,2,2,1,2,3,1,2,3,1,2,5.2,No_KT,6.49,No_KT,7.63,No_KT,9.54,No_KT,6.47,No_KT,7.27,No_KT
565,0,1,23,1,3,1,75,87,1,NA,NA,83,2,2,0,1,2,NA,NA,3,1,2,1,3,1,3,3,3,1,2,2,1,5.0,No_KT,No_CGPA,1,No_CGPA,5,No_CGPA,6,No_CGPA,2,9.62,No_KT
566,0,1,21,1,3,1,63,87,1,93,2,NA,NA,2,0,2,2,108,240,4,2,1,2,1,2,1,2,3,3,1,2,2,6.16,No_KT,8.97,No_KT,6.66,No_KT,6.11,No_KT,7.33,No_KT,7.97,No_KT
567,0,1,23,1,3,1,24,61,1,95,2,NA,NA,1,4,3,2,167,247,4,1,2,1,3,1,1,2,2,2,3,1,2,5.33,No_KT,5.97,No_KT,5.76,No_KT,5.11,No_KT,8.64,No_KT,9.47,No_KT
568,0,1,23,1,3,1,82,84,1,76,2,NA,NA,1,3,2,2,169,206,4,2,2,1,2,2,2,3,1,2,3,1,2,5.65,No_KT,5.3,No_KT,5.86,No_KT,5.31,No_KT,6.85,No_KT,8.12,No_KT
569,0,2,24,5,1,1,69,72,3,64,2,NA,NA,2,0,1,2,173,154,3,3,2,1,2,3,2,3,3,3,3,1,1,5.69,No_KT,7.78,No_KT,6.36,No_KT,No_CGPA,5,5.34,No_KT,No_CGPA,3
570,0,1,23,1,3,1,117,80,1,64,3,NA,NA,1,1,3,2,105,203,3,2,2,1,3,2,3,2,1,2,2,1,2,5.45,No_KT,7.30,No_KT,9.27,No_KT,9.96,No_KT,6.72,No_KT,7.16,No_KT
571,0,2,22,5,2,1,48,83,2,94,3,NA,NA,2,0,3,2,89,173,1,2,3,2,3,2,2,3,2,2,2,1,2,7.56,No_KT,8.54,No_KT,6.75,No_KT,5.15,No_KT,7.32,No_KT,9.62,No_KT
572,0,2,23,3,2,1,83,89,2,59,2,NA,NA,1,2,3,2,172,221,3,2,2,2,1,1,2,2,2,3,3,1,2,5.62,No_KT,5.6,No_KT,7.52,No_KT,9.61,No_KT,9.17,No_KT,6.53,No_KT
573,0,1,24,1,3,1,98,68,1,74,3,NA,NA,2,0,3,2,120,153,3,3,3,1,1,3,3,1,2,1,1,1,2,7.30,No_KT,6.72,No_KT,8.10,No_KT,9.7,No_KT,8.97,No_KT,9.39,No_KT
574,0,2,24,3,2,1,61,66,2,86,3,NA,NA,1,5,3,2,81,188,2,2,2,1,1,1,1,2,1,3,2,1,1,No_CGPA,5,No_CGPA,2,8.99,No_KT,8.8,No_KT,6.39,No_KT,9.47,No_KT
575,0,2,23,4,1,1,26,70,3,59,3,NA,NA,2,0,1,2,144,202,4,1,2,1,1,1,3,1,1,3,3,2,2,No_CGPA,2,8.4,No_KT,9.8,No_KT,No_CGPA,3,9.49,No_KT,No_CGPA,4
576,0,2,23,4,1,1,56,58,2,66,2,NA,NA,2,0,2,2,161,147,1,1,1,1,1,2,1,3,1,3,3,1,2,8.89,No_KT,9.75,No_KT,8.68,No_KT,6.55,No_KT,7.88,No_KT,5.2,No_KT
577,0,2,24,5,2,1,93,69,2,78,2,NA,NA,1,2,1,2,161,182,2,1,3,1,1,2,1,1,2,3,3,1,2,8.49,No_KT,No_CGPA,6,9.91,No_KT,7.63,No_KT,5.73,No_KT,6.6,No_KT
578,0,2,22,5,2,1,48,83,2,78,3,NA,NA,2,0,3,2,80,252,1,2,3,2,3,2,2,3,2,2,2,1,2,5.88,No_KT,No_CGPA,2,No_CGPA,5,No_CGPA,5,7.98,No_KT,No_CGPA,1
579,0,1,21,1,3,1,69,65,1,60,2,NA,NA,2,0,1,2,101,275,3,2,3,1,2,3,1,2,1,3,2,2,2,5.63,No_KT,7.97,No_KT,7.95,No_KT,7.7,No_KT,9.65,No_KT,7.11,No_KT
580,0,2,24,3,1,1,46,91,3,91,2,NA,NA,2,0,1,1,113,191,1,3,3,2,1,1,3,3,1,1,1,2,1,No_CGPA,4,8.84,No_KT,9.25,No_KT,No_CGPA,4,8.67,No_KT,No_CGPA,3
581,0,1,24,1,3,1,115,60,1,73,2,NA,NA,2,0,2,2,149,250,2,3,3,2,3,3,2,2,2,3,2,1,1,No_CGPA,1,No_CGPA,5,7.99,No_KT,No_CGPA,4,No_CGPA,6,No_CGPA,1
582,0,2,22,2,2,1,102,57,3,93,3,NA,NA,1,2,3,1,148,170,1,1,2,2,3,1,1,1,2,3,3,1,2,7.13,No_KT,6.78,No_KT,7.90,No_KT,9.38,No_KT,5.2,No_KT,8.76,No_KT
583,0,2,21,2,2,1,95,78,2,60,3,NA,NA,2,0,3,1,137,203,3,2,1,2,1,2,3,3,1,1,2,1,2,6.54,No_KT,6.41,No_KT,5.6,No_KT,6.47,No_KT,9.30,No_KT,8.0,No_KT
584,0,1,21,1,3,1,63,93,1,58,2,NA,NA,1,5,2,2,134,274,2,2,2,2,2,3,3,2,3,3,2,1,2,6.43,No_KT,8.13,No_KT,7.33,No_KT,7.83,No_KT,8.59,No_KT,6.93,No_KT
585,0,2,22,5,3,1,65,75,3,72,3,NA,NA,2,0,1,1,141,138,2,1,3,1,3,2,2,3,2,3,1,2,2,7.59,No_KT,6.6,No_KT,7.87,No_KT,7.18,No_KT,7.48,No_KT,6.78,No_KT
586,0,2,23,2,1,1,76,57,3,NA,NA,64,1,2,0,3,1,NA,NA,2,2,3,2,1,2,1,3,3,3,1,1,2,8.28,No_KT,7.18,No_KT,8.88,No_KT,5.68,No_KT,5.12,No_KT,6.52,No_KT
587,0,1,22,4,3,1,60,74,1,94,2,NA,NA,1,3,1,2,139,157,4,3,3,1,1,3,2,3,2,1,3,2,2,9.88,No_KT,5.60,No_KT,7.83,No_KT,8.36,No_KT,8.19,No_KT,6.61,No_KT
588,0,2,24,4,2,1,76,74,3,71,1,NA,NA,2,0,2,1,110,193,1,2,2,2,3,1,1,3,2,1,3,1,2,5.99,No_KT,7.42,No_KT,5.58,No_KT,7.31,No_KT,6.12,No_KT,7.61,No_KT
589,0,1,21,1,3,1,63,93,1,64,2,NA,NA,1,5,2,2,117,231,2,2,2,2,2,3,3,2,3,3,2,1,2,8.24,No_KT,7.48,No_KT,6.37,No_KT,5.22,No_KT,9.6,No_KT,9.99,No_KT
590,0,2,21,2,1,1,66,53,2,80,1,NA,NA,1,4,1,2,122,271,2,2,1,1,2,1,1,2,1,2,1,2,2,9.54,No_KT,5.82,No_KT,5.37,No_KT,9.78,No_KT,7.31,No_KT,9.27,No_KT
591,0,2,24,2,2,1,63,79,3,74,2,NA,NA,1,5,1,1,162,169,3,3,2,1,1,3,1,3,2,1,3,1,2,5.75,No_KT,9.91,No_KT,9.82,No_KT,7.85,No_KT,5.58,No_KT,9.93,No_KT
592,0,2,22,5,2,1,66,57,3,52,3,NA,NA,1,2,2,2,176,262,1,1,3,1,2,1,3,3,3,2,1,1,2,9.33,No_KT,9.43,No_KT,9.14,No_KT,9.0,No_KT,5.83,No_KT,8.35,No_KT
593,0,2,24,5,2,1,109,95,2,86,3,NA,NA,2,0,3,2,118,182,4,2,2,2,3,2,3,3,2,3,2,2,2,5.8,No_KT,9.52,No_KT,7.36,No_KT,5.88,No_KT,7.51,No_KT,9.17,No_KT
594,1,1,22,1,3,2,78,67,1,63,3,NA,NA,2,0,2,2,81,183,1,3,1,1,2,1,2,2,3,1,1,2,2,5.74,No_KT,7.65,No_KT,8.32,No_KT,8.36,No_KT,5.40,No_KT,9.22,No_KT
595,1,1,23,3,1,2,119,80,1,58,2,NA,NA,2,0,2,2,141,211,4,1,1,1,2,1,2,2,3,1,2,2,2,7.35,No_KT,No_CGPA,5,7.8,No_KT,No_CGPA,3,No_CGPA,5,No_CGPA,4
596,0,2,24,4,2,1,119,60,2,73,1,NA,NA,2,0,2,1,96,149,2,1,1,1,1,1,1,1,1,1,3,1,2,6.14,No_KT,5.14,No_KT,6.31,No_KT,5.41,No_KT,5.9,No_KT,9.80,No_KT
597,0,2,24,3,2,1,91,84,3,80,2,NA,NA,2,0,2,2,120,166,1,3,3,2,1,3,2,3,1,1,2,2,2,No_CGPA,3,7.17,No_KT,No_CGPA,4,No_CGPA,5,6.71,No_KT,No_CGPA,2
598,0,2,23,1,3,1,28,51,3,NA,NA,80,1,2,0,1,1,NA,NA,4,2,2,1,2,1,2,3,3,2,1,1,1,9.93,No_KT,6.1,No_KT,8.0,No_KT,9.5,No_KT,5.61,No_KT,No_CGPA,6
599,0,1,22,1,3,1,91,51,1,78,1,NA,NA,2,0,3,2,127,136,3,3,3,1,1,3,1,3,1,1,1,1,2,8.15,No_KT,6.63,No_KT,6.35,No_KT,8.13,No_KT,6.72,No_KT,6.21,No_KT
600,0,2,22,3,1,1,89,87,2,79,2,NA,NA,1,1,2,2,170,211,1,2,2,2,3,1,2,3,3,2,3,1,2,6.46,No_KT,7.76,No_KT,8.50,No_KT,6.6,No_KT,7.91,No_KT,7.63,No_KT
601,0,1,24,1,3,1,71,52,1,69,3,NA,NA,1,2,1,2,168,246,1,2,1,2,3,1,2,2,3,3,2,2,2,6.99,No_KT,8.54,No_KT,7.23,No_KT,6.14,No_KT,6.75,No_KT,5.29,No_KT
602,0,1,22,1,3,1,20,54,1,53,1,NA,NA,1,2,1,2,118,172,4,2,2,2,1,1,1,2,1,3,1,1,2,5.28,No_KT,7.12,No_KT,8.89,No_KT,6.35,No_KT,6.12,No_KT,5.82,No_KT
603,0,1,24,1,3,1,64,55,1,78,3,NA,NA,1,4,1,2,143,211,3,1,1,2,3,1,1,1,2,3,2,1,2,5.70,No_KT,5.61,No_KT,6.96,No_KT,7.81,No_KT,8.45,No_KT,8.10,No_KT
604,0,2,21,1,3,1,72,74,2,60,2,NA,NA,2,0,2,1,167,233,3,2,2,2,3,3,1,1,2,3,2,2,2,7.19,No_KT,5.37,No_KT,9.92,No_KT,8.94,No_KT,6.17,No_KT,8.42,No_KT
605,0,2,23,4,1,1,52,92,2,56,3,NA,NA,2,0,2,2,144,247,3,2,3,1,2,2,2,3,3,2,2,1,2,9.16,No_KT,6.58,No_KT,7.9,No_KT,6.44,No_KT,7.26,No_KT,7.58,No_KT
606,0,1,24,1,3,1,71,52,1,72,3,NA,NA,2,0,1,2,82,161,1,2,1,2,3,1,2,2,3,3,2,2,2,5.83,No_KT,7.13,No_KT,6.25,No_KT,8.53,No_KT,5.7,No_KT,7.17,No_KT
607,0,1,22,1,3,1,34,72,1,NA,NA,81,2,1,1,1,2,NA,NA,1,1,2,2,2,1,3,1,2,2,2,2,2,5.51,No_KT,6.6,No_KT,7.2,No_KT,8.73,No_KT,7.63,No_KT,8.32,No_KT
608,0,1,23,1,3,1,57,50,1,75,2,NA,NA,1,2,3,2,145,122,4,1,2,1,3,1,1,2,2,2,3,1,1,5.2,No_KT,No_CGPA,6,6.89,No_KT,6.5,No_KT,8.54,No_KT,No_CGPA,5
609,0,2,21,4,2,1,56,69,3,58,2,NA,NA,2,0,2,1,172,197,2,3,3,2,3,3,3,1,3,2,2,1,2,9.25,No_KT,9.76,No_KT,8.18,No_KT,5.41,No_KT,7.54,No_KT,5.33,No_KT
610,0,1,23,1,3,1,50,58,1,91,2,NA,NA,2,0,1,2,136,184,3,1,2,2,2,1,2,3,1,2,3,1,2,6.55,No_KT,No_CGPA,6,No_CGPA,2,7.60,No_KT,9.50,No_KT,No_CGPA,1
611,0,2,24,4,2,1,99,93,2,58,3,NA,NA,1,3,3,2,170,244,3,3,2,1,2,3,2,3,2,2,2,1,1,6.60,No_KT,No_CGPA,6,No_CGPA,4,No_CGPA,5,8.81,No_KT,9.97,No_KT
612,0,1,21,1,3,1,72,92,1,72,3,NA,NA,2,0,1,2,150,189,1,1,2,1,1,3,2,3,1,1,3,2,2,7.57,No_KT,8.80,No_KT,8.14,No_KT,5.26,No_KT,7.30,No_KT,5.11,No_KT
613,0,2,24,3,1,1,105,73,3,76,3,NA,NA,2,0,3,1,129,209,3,3,3,2,2,1,1,3,3,2,3,1,2,8.86,No_KT,5.98,No_KT,6.69,No_KT,9.49,No_KT,6.90,No_KT,9.25,No_KT
614,0,1,21,1,3,1,103,71,1,70,3,NA,NA,2,0,1,2,78,189,4,3,1,1,2,1,1,3,2,1,3,2,2,6.77,No_KT,9.86,No_KT,5.33,No_KT,5.85,No_KT,7.24,No_KT,6.65,No_KT
615,0,2,24,3,1,1,105,69,3,81,3,NA,NA,1,1,3,2,103,216,3,2,3,2,2,1,3,2,3,1,3,2,1,No_CGPA,3,8.85,No_KT,6.49,No_KT,No_CGPA,5,No_CGPA,1,No_CGPA,1
616,0,2,23,1,3,1,106,80,3,88,3,NA,NA,1,2,1,2,81,241,2,1,1,1,3,2,1,2,2,3,1,2,2,5.4,No_KT,9.4,No_KT,8.52,No_KT,8.58,No_KT,6.31,No_KT,8.57,No_KT
617,0,1,21,1,3,1,56,90,1,69,3,NA,NA,2,0,1,2,131,176,1,2,1,2,2,2,2,2,3,1,1,2,2,9.73,No_KT,5.51,No_KT,8.11,No_KT,5.22,No_KT,9.17,No_KT,7.5,No_KT
618,0,2,21,3,2,1,97,93,3,89,1,NA,NA,2,0,1,2,76,190,4,3,3,1,1,3,3,3,3,1,1,1,2,7.47,No_KT,6.46,No_KT,8.87,No_KT,7.48,No_KT,6.8,No_KT,5.96,No_KT
619,1,1,23,3,1,2,100,80,1,76,3,NA,NA,2,0,2,2,120,237,1,1,2,1,1,2,2,2,3,1,1,2,2,7.41,No_KT,6.33,No_KT,9.15,No_KT,9.11,No_KT,7.31,No_KT,6.10,No_KT
620,0,1,21,1,3,1,74,81,1,80,1,NA,NA,2,0,3,2,103,167,4,2,3,1,3,1,1,2,1,3,1,1,2,9.27,No_KT,8.34,No_KT,8.49,No_KT,6.66,No_KT,8.91,No_KT,6.86,No_KT
621,0,1,21,1,3,1,29,54,1,53,2,NA,NA,2,0,2,2,94,164,2,2,3,2,1,3,3,3,1,3,1,2,2,9.15,No_KT,6.2,No_KT,8.1,No_KT,7.47,No_KT,5.59,No_KT,9.3,No_KT
622,0,1,23,1,3,1,86,55,1,60,2,NA,NA,2,0,3,2,83,222,4,1,2,1,3,1,1,2,2,2,3,1,2,6.76,No_KT,6.26,No_KT,9.52,No_KT,6.17,No_KT,7.33,No_KT,9.25,No_KT
623,0,1,22,1,3,1,46,67,1,89,2,NA,NA,2,0,3,2,76,195,3,3,3,1,1,3,1,3,1,1,1,1,1,9.80,No_KT,No_CGPA,2,6.80,No_KT,9.37,No_KT,No_CGPA,2,No_CGPA,2
624,1,1,21,1,3,2,68,81,1,53,2,NA,NA,2,0,1,2,164,217,4,1,1,1,2,1,2,3,1,1,2,2,2,7.47,No_KT,8.48,No_KT,8.28,No_KT,9.81,No_KT,9.17,No_KT,7.87,No_KT
625,0,2,24,5,1,1,86,88,2,71,2,NA,NA,1,4,3,2,142,180,3,1,3,2,2,2,2,3,2,3,2,2,2,5.59,No_KT,6.67,No_KT,6.74,No_KT,9.62,No_KT,9.38,No_KT,8.15,No_KT
626,0,2,21,2,1,1,51,78,3,55,2,NA,NA,2,0,1,1,158,173,3,3,2,1,3,2,2,1,3,2,2,2,2,No_CGPA,2,6.91,No_KT,No_CGPA,5,No_CGPA,5,No_CGPA,3,7.38,No_KT
627,0,1,23,1,3,1,69,76,1,68,3,NA,NA,2,0,1,2,83,271,3,1,1,2,2,1,1,1,3,1,1,1,1,No_CGPA,2,7.40,No_KT,9.83,No_KT,No_CGPA,6,8.46,No_KT,8.77,No_KT
628,0,2,21,2,2,1,95,78,2,89,3,NA,NA,1,2,3,1,157,145,3,2,1,2,1,2,3,3,1,1,2,1,1,No_CGPA,6,No_CGPA,3,8.8,No_KT,No_CGPA,1,No_CGPA,2,No_CGPA,2
629,0,2,23,2,2,1,51,59,2,54,1,NA,NA,1,2,2,2,173,139,4,3,2,1,1,3,2,1,1,1,1,1,2,9.3,No_KT,5.94,No_KT,6.82,No_KT,9.25,No_KT,7.41,No_KT,7.22,No_KT
630,0,2,22,4,1,1,109,54,3,52,1,NA,NA,2,0,2,1,93,216,4,1,1,2,2,2,1,1,2,3,1,2,2,7.19,No_KT,7.1,No_KT,5.99,No_KT,5.73,No_KT,8.78,No_KT,7.3,No_KT
631,0,1,24,1,3,1,27,90,1,NA,NA,76,2,1,2,3,2,NA,NA,1,1,2,1,1,1,1,1,1,2,1,1,2,8.96,No_KT,8.60,No_KT,5.63,No_KT,8.54,No_KT,5.44,No_KT,5.79,No_KT
632,0,1,22,1,3,1,92,60,1,64,2,NA,NA,1,2,2,2,147,218,2,2,1,2,1,1,3,1,1,2,3,1,2,6.7,No_KT,6.85,No_KT,6.75,No_KT,7.14,No_KT,9.37,No_KT,6.59,No_KT
633,0,1,23,1,3,1,46,54,1,55,3,NA,NA,2,0,1,2,153,163,3,3,1,2,3,3,2,1,3,3,1,1,1,No_CGPA,4,6.2,No_KT,No_CGPA,3,No_CGPA,3,No_CGPA,6,No_CGPA,5
634,0,2,23,4,1,1,111,58,2,70,2,NA,NA,2,0,2,2,97,256,1,1,1,1,1,2,1,3,1,3,3,1,1,7.87,No_KT,8.43,No_KT,7.6,No_KT,6.93,No_KT,7.93,No_KT,9.41,No_KT
635,0,1,21,1,3,1,92,86,1,69,3,NA,NA,1,1,3,2,145,126,1,2,2,2,2,2,1,2,3,2,2,2,2,8.64,No_KT,6.49,No_KT,No_CGPA,2,No_CGPA,2,8.22,No_KT,6.58,No_KT
636,0,2,24,5,1,1,86,88,2,59,2,NA,NA,1,3,3,2,112,209,3,1,3,2,2,2,2,3,2,3,2,2,2,6.35,No_KT,7.28,No_KT,5.54,No_KT,7.2,No_KT,9.73,No_KT,5.63,No_KT
637,1,2,23,1,3,2,73,88,2,75,2,NA,NA,1,2,3,1,121,121,1,3,3,2,2,1,3,2,3,1,2,2,2,5.87,No_KT,No_CGPA,3,8.45,No_KT,No_CGPA,4,No_CGPA,2,No_CGPA,5
638,0,1,22,1,3,1,99,58,1,66,2,NA,NA,2,0,3,2,136,249,4,3,2,2,2,2,2,3,1,1,2,1,2,7.18,No_KT,7.17,No_KT,7.89,No_KT,5.42,No_KT,9.63,No_KT,8.98,No_KT
639,0,2,24,5,2,1,35,70,2,63,2,NA,NA,2,0,1,2,96,187,2,1,3,1,1,2,1,1,2,3,3,1,2,5.19,No_KT,7.57,No_KT,8.26,No_KT,6.91,No_KT,7.39,No_KT,9.59,No_KT
640,0,1,23,1,3,1,82,76,1,87,2,NA,NA,1,3,1,2,148,179,3,1,1,2,2,1,1,1,3,1,1,1,2,6.58,No_KT,5.73,No_KT,5.29,No_KT,6.8,No_KT,5.77,No_KT,6.77,No_KT
641,0,1,21,1,3,1,93,78,1,56,2,NA,NA,2,0,2,2,162,152,2,3,1,2,3,2,3,1,2,2,3,1,2,5.28,No_KT,7.10,No_KT,6.9,No_KT,7.48,No_KT,5.32,No_KT,7.34,No_KT
642,0,2,21,2,2,1,72,66,3,84,1,NA,NA,1,2,3,1,88,137,3,2,1,2,3,2,3,2,2,2,2,2,2,No_CGPA,6,5.41,No_KT,No_CGPA,2,No_CGPA,5,No_CGPA,2,6.56,No_KT
643,0,1,23,1,3,1,106,59,1,NA,NA,78,2,2,0,1,2,NA,NA,1,3,2,1,1,2,3,2,1,2,2,1,2,9.78,No_KT,6.40,No_KT,6.37,No_KT,8.96,No_KT,6.72,No_KT,7.37,No_KT
644,0,1,21,1,3,1,43,56,1,56,3,NA,NA,1,3,2,2,165,129,2,3,3,1,1,2,2,1,1,2,3,1,2,5.11,No_KT,5.1,No_KT,7.31,No_KT,7.22,No_KT,6.62,No_KT,6.55,No_KT
645,0,1,23,1,3,1,22,81,1,86,3,NA,NA,2,0,1,2,140,201,4,1,2,2,2,1,2,2,1,2,3,2,2,8.25,No_KT,7.17,No_KT,9.1,No_KT,9.91,No_KT,8.6,No_KT,6.88,No_KT
646,0,2,22,5,1,1,41,73,2,65,3,NA,NA,2,0,3,1,141,138,4,2,1,1,3,2,2,3,2,1,2,1,2,5.20,No_KT,5.92,No_KT,5.99,No_KT,9.35,No_KT,5.38,No_KT,7.68,No_KT
647,0,2,24,2,1,1,65,75,3,85,2,NA,NA,1,2,3,1,107,277,1,2,1,1,1,1,2,1,3,3,1,2,2,5.13,No_KT,6.3,No_KT,8.72,No_KT,5.31,No_KT,5.61,No_KT,6.23,No_KT
648,0,1,22,1,3,1,32,65,1,88,3,NA,NA,1,2,3,2,101,168,1,2,3,1,1,2,1,1,2,3,1,2,2,No_CGPA,5,7.28,No_KT,No_CGPA,5,No_CGPA,1,No_CGPA,6,5.48,No_KT
649,0,1,22,1,3,1,85,90,1,78,3,NA,NA,2,0,3,2,103,237,3,3,3,1,1,3,1,3,1,1,1,1,2,6.44,No_KT,5.70,No_KT,8.28,No_KT,8.58,No_KT,9.27,No_KT,7.0,No_KT
650,1,1,23,1,1,2,107,81,3,64,2,NA,NA,2,0,2,2,103,243,1,1,2,1,3,3,2,3,3,1,3,2,2,9.58,No_KT,5.53,No_KT,8.75,No_KT,5.47,No_KT,7.34,No_KT,9.18,No_KT
651,0,1,21,1,3,1,56,54,1,51,2,NA,NA,1,5,2,2,155,163,2,2,2,2,2,3,3,2,3,3,2,1,2,6.55,No_KT,7.87,No_KT,7.20,No_KT,5.57,No_KT,5.94,No_KT,7.61,No_KT
652,0,1,22,1,3,1,91,64,1,NA,NA,90,1,2,0,3,2,NA,NA,3,3,3,2,1,3,3,1,2,1,2,2,2,9.18,No_KT,6.53,No_KT,7.9,No_KT,5.47,No_KT,7.4,No_KT,9.97,No_KT
653,0,2,24,4,1,1,79,68,2,50,2,NA,NA,2,0,3,1,110,130,3,2,3,2,3,2,3,1,2,3,1,1,1,8.29,No_KT,No_CGPA,5,8.82,No_KT,No_CGPA,6,8.97,No_KT,No_CGPA,2
654,0,1,23,1,3,1,108,95,1,82,3,NA,NA,1,5,3,2,121,175,3,3,3,2,3,2,3,2,3,3,1,2,2,No_CGPA,1,No_CGPA,6,9.87,No_KT,5.91,No_KT,5.3,No_KT,7.49,No_KT
655,0,2,22,5,1,1,35,70,2,92,3,NA,NA,1,3,3,1,175,135,4,2,1,1,3,2,2,3,2,1,2,1,2,9.56,No_KT,8.86,No_KT,6.47,No_KT,5.2,No_KT,9.28,No_KT,9.10,No_KT
656,0,2,24,1,1,1,111,64,3,79,1,NA,NA,1,5,3,1,165,257,4,3,3,2,2,1,1,3,3,2,3,2,2,8.29,No_KT,9.77,No_KT,6.95,No_KT,5.7,No_KT,8.66,No_KT,9.68,No_KT
657,0,1,21,1,3,1,53,84,1,80,3,NA,NA,1,2,3,2,104,160,1,2,2,2,2,2,1,2,3,2,2,2,2,7.82,No_KT,9.70,No_KT,7.37,No_KT,5.48,No_KT,9.97,No_KT,5.49,No_KT
658,0,2,21,4,1,1,53,94,2,NA,NA,65,1,1,2,3,2,NA,NA,3,1,1,2,3,1,3,2,2,3,3,2,2,7.14,No_KT,7.2,No_KT,6.60,No_KT,5.29,No_KT,5.52,No_KT,6.0,No_KT
659,0,2,23,4,1,1,117,59,2,86,1,NA,NA,1,3,2,1,150,145,2,3,3,2,1,1,1,2,2,3,1,1,1,No_CGPA,6,No_CGPA,3,No_CGPA,5,5.47,No_KT,No_CGPA,2,No_CGPA,2
660,0,1,24,1,3,1,21,73,1,60,3,NA,NA,2,0,1,2,129,194,3,1,1,2,3,1,1,1,2,3,2,1,2,9.24,No_KT,5.71,No_KT,9.27,No_KT,7.63,No_KT,7.75,No_KT,6.57,No_KT
661,0,1,24,1,3,1,50,89,1,64,2,NA,NA,1,3,1,2,90,234,4,2,2,1,2,2,2,3,1,3,1,1,2,7.48,No_KT,6.0,No_KT,8.70,No_KT,5.99,No_KT,8.50,No_KT,9.61,No_KT
662,0,1,22,1,3,1,106,80,1,87,1,NA,NA,1,1,3,2,154,206,1,1,3,2,1,2,1,3,1,2,3,1,1,No_CGPA,2,No_CGPA,1,No_CGPA,2,6.44,No_KT,7.89,No_KT,5.53,No_KT
663,0,2,24,2,2,1,22,69,3,55,3,NA,NA,1,5,1,2,95,175,1,2,3,2,3,1,3,1,3,2,1,1,2,7.92,No_KT,5.31,No_KT,8.38,No_KT,8.42,No_KT,7.47,No_KT,7.85,No_KT
